pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
1.35731,0.87825,0.69117,0.878884,1.30944,0.87825,All
1.36007,0.878884,0.691374,0.879518,1.31055,0.878884,All
1.36332,0.879518,0.693837,0.880152,1.31263,0.879518,All
1.36638,0.880152,0.696821,0.880786,1.31818,0.880152,All
1.36812,0.880786,0.69893,0.88142,1.32235,0.880786,All
1.3701,0.88142,0.699552,0.882055,1.33445,0.88142,All
1.37069,0.882055,0.699685,0.882689,1.3348,0.882055,All
1.37942,0.882689,0.704179,0.883323,1.33637,0.882689,All
1.38132,0.883323,0.704498,0.883957,1.33733,0.883323,All
1.38261,0.883957,0.704735,0.884591,1.34061,0.883957,All
1.38364,0.884591,0.712456,0.885225,1.34161,0.884591,All
1.38458,0.885225,0.712487,0.885859,1.34237,0.885225,All
1.39644,0.885859,0.714884,0.886493,1.34242,0.885859,All
1.39934,0.886493,0.715051,0.887127,1.34278,0.886493,All
1.39982,0.887127,0.716836,0.887762,1.3446,0.887127,All
1.4026,0.887762,0.717089,0.888396,1.34565,0.887762,All
1.40475,0.888396,0.718883,0.88903,1.34752,0.888396,All
1.41279,0.88903,0.718922,0.889664,1.35469,0.88903,All
1.41688,0.889664,0.725236,0.890298,1.35567,0.889664,All
1.42426,0.890298,0.72847,0.890932,1.3613,0.890298,All
1.42967,0.890932,0.729027,0.891566,1.36199,0.890932,All
1.43118,0.891566,0.732129,0.8922,1.36292,0.891566,All
1.43809,0.8922,0.735825,0.892834,1.36366,0.8922,All
1.44409,0.892834,0.737265,0.893469,1.36458,0.892834,All
1.45653,0.893469,0.741826,0.894103,1.37155,0.893469,All
1.4662,0.894103,0.744002,0.894737,1.37192,0.894103,All
1.46677,0.894737,0.744665,0.895371,1.37409,0.894737,All
1.47376,0.895371,0.747418,0.896005,1.37597,0.895371,All
1.47833,0.896005,0.751641,0.896639,1.388,0.896005,All
1.49614,0.896639,0.753845,0.897273,1.38982,0.896639,All
1.5059,0.897273,0.754171,0.897907,1.41321,0.897273,All
1.51434,0.897907,0.754411,0.898542,1.41782,0.897907,All
1.53485,0.898542,0.755223,0.899176,1.42562,0.898542,All
1.5389,0.899176,0.755798,0.89981,1.43085,0.899176,All
1.54709,0.89981,0.756099,0.900444,1.43526,0.89981,All
1.55355,0.900444,0.756206,0.901078,1.43638,0.900444,All
1.55659,0.901078,0.759028,0.901712,1.43661,0.901078,All
1.56897,0.901712,0.75909,0.902346,1.44253,0.901712,All
1.56936,0.902346,0.759669,0.90298,1.45263,0.902346,All
1.57467,0.90298,0.762591,0.903614,1.45284,0.90298,All
1.57995,0.903614,0.768383,0.904249,1.45557,0.903614,All
1.58082,0.904249,0.770054,0.904883,1.45945,0.904249,All
1.5835,0.904883,0.771584,0.905517,1.46181,0.904883,All
1.58871,0.905517,0.772685,0.906151,1.46233,0.905517,All
1.60295,0.906151,0.773508,0.906785,1.46581,0.906151,All
1.60918,0.906785,0.773597,0.907419,1.46952,0.906785,All
1.61661,0.907419,0.775296,0.908053,1.47089,0.907419,All
1.6212,0.908053,0.782206,0.908687,1.47462,0.908053,All
1.62911,0.908687,0.782348,0.909321,1.47607,0.908687,All
1.63294,0.909321,0.784251,0.909956,1.48088,0.909321,All
1.6387,0.909956,0.787922,0.91059,1.48152,0.909956,All
1.64067,0.91059,0.788228,0.911224,1.4848,0.91059,All
1.64152,0.911224,0.789971,0.911858,1.48626,0.911224,All
1.64712,0.911858,0.790097,0.912492,1.48751,0.911858,All
1.65948,0.912492,0.790436,0.913126,1.49774,0.912492,All
1.66142,0.913126,0.793626,0.91376,1.50529,0.913126,All
1.66178,0.91376,0.794958,0.914394,1.51428,0.91376,All
1.66438,0.914394,0.795861,0.915029,1.52913,0.914394,All
1.67779,0.915029,0.797096,0.915663,1.52972,0.915029,All
1.6835,0.915663,0.799057,0.916297,1.53072,0.915663,All
1.69361,0.916297,0.799774,0.916931,1.5396,0.916297,All
1.72831,0.916931,0.802707,0.917565,1.54054,0.916931,All
1.73268,0.917565,0.813628,0.918199,1.54522,0.917565,All
1.73747,0.918199,0.814729,0.918833,1.55849,0.918199,All
1.76215,0.918833,0.816357,0.919467,1.56912,0.918833,All
1.76434,0.919467,0.817651,0.920101,1.56964,0.919467,All
1.76991,0.920101,0.820385,0.920736,1.57073,0.920101,All
1.79021,0.920736,0.823784,0.92137,1.57823,0.920736,All
1.79504,0.92137,0.823977,0.922004,1.58531,0.92137,All
1.79929,0.922004,0.824911,0.922638,1.59181,0.922004,All
1.79973,0.922638,0.825579,0.923272,1.59355,0.922638,All
1.80478,0.923272,0.832673,0.923906,1.59718,0.923272,All
1.80776,0.923906,0.832854,0.92454,1.59941,0.923906,All
1.81137,0.92454,0.835644,0.925174,1.60127,0.92454,All
1.81821,0.925174,0.836739,0.925808,1.6039,0.925174,All
1.82757,0.925808,0.841978,0.926443,1.60534,0.925808,All
1.87389,0.926443,0.844426,0.927077,1.63538,0.926443,All
1.92772,0.927077,0.855276,0.927711,1.63662,0.927077,All
1.94709,0.927711,0.855648,0.928345,1.63808,0.927711,All
1.97769,0.928345,0.855844,0.928979,1.63999,0.928345,All
1.98312,0.928979,0.862854,0.929613,1.64144,0.928979,All
1.98799,0.929613,0.864619,0.930247,1.65737,0.929613,All
1.99952,0.930247,0.870513,0.930881,1.66443,0.930247,All
2.00141,0.930881,0.871944,0.931516,1.66485,0.930881,All
2.04364,0.931516,0.874238,0.93215,1.67022,0.931516,All
2.04411,0.93215,0.877756,0.932784,1.67415,0.93215,All
2.04509,0.932784,0.87835,0.933418,1.67615,0.932784,All
2.06401,0.933418,0.883174,0.934052,1.67708,0.933418,All
2.07241,0.934052,0.885535,0.934686,1.67721,0.934052,All
2.07368,0.934686,0.887211,0.93532,1.68776,0.934686,All
2.07982,0.93532,0.890359,0.935954,1.70631,0.93532,All
2.08047,0.935954,0.890844,0.936588,1.72504,0.935954,All
2.09749,0.936588,0.891922,0.937223,1.72863,0.936588,All
2.13258,0.937223,0.892073,0.937857,1.74168,0.937223,All
2.13355,0.937857,0.894656,0.938491,1.74275,0.937857,All
2.13688,0.938491,0.895476,0.939125,1.74541,0.938491,All
2.15217,0.939125,0.898997,0.939759,1.76248,0.939125,All
2.16065,0.939759,0.903718,0.940393,1.77044,0.939759,All
2.17185,0.940393,0.906482,0.941027,1.77872,0.940393,All
2.17782,0.941027,0.906814,0.941661,1.79717,0.941027,All
2.18331,0.941661,0.908255,0.942295,1.80187,0.941661,All
2.18746,0.942295,0.911325,0.94293,1.80982,0.942295,All
2.24531,0.94293,0.921812,0.943564,1.81025,0.94293,All
2.25042,0.943564,0.922502,0.944198,1.81115,0.943564,All
2.26138,0.944198,0.923611,0.944832,1.84415,0.944198,All
2.26997,0.944832,0.924572,0.945466,1.85225,0.944832,All
2.27469,0.945466,0.932542,0.9461,1.86227,0.945466,All
2.29178,0.9461,0.938807,0.946734,1.87239,0.9461,All
2.29645,0.946734,0.943275,0.947368,1.87724,0.946734,All
2.31639,0.947368,0.944653,0.948003,1.89133,0.947368,All
2.32938,0.948003,0.946051,0.948637,1.89386,0.948003,All
2.33812,0.948637,0.94652,0.949271,1.89626,0.948637,All
2.35331,0.949271,0.947157,0.949905,1.89942,0.949271,All
2.39674,0.949905,0.948551,0.950539,1.90633,0.949905,All
2.44015,0.950539,0.949041,0.951173,1.92248,0.950539,All
2.47157,0.951173,0.963032,0.951807,1.93328,0.951173,All
2.47916,0.951807,0.96735,0.952441,1.96495,0.951807,All
2.49041,0.952441,0.975277,0.953075,1.96537,0.952441,All
2.50951,0.953075,0.9754,0.95371,1.975,0.953075,All
2.5272,0.95371,0.980894,0.954344,1.98419,0.95371,All
2.56333,0.954344,0.984091,0.954978,1.98915,0.954344,All
2.61558,0.954978,0.986282,0.955612,1.98916,0.954978,All
2.63178,0.955612,0.994535,0.956246,1.99331,0.955612,All
2.65642,0.956246,1.0044,0.95688,2.01319,0.956246,All
2.66182,0.95688,1.00741,0.957514,2.03964,0.95688,All
2.67075,0.957514,1.00917,0.958148,2.04596,0.957514,All
2.74665,0.958148,1.01195,0.958782,2.05851,0.958148,All
2.8155,0.958782,1.01936,0.959417,2.05926,0.958782,All
2.86895,0.959417,1.0221,0.960051,2.07711,0.959417,All
2.89317,0.960051,1.02424,0.960685,2.08561,0.960051,All
2.9265,0.960685,1.02551,0.961319,2.09762,0.960685,All
2.94634,0.961319,1.0326,0.961953,2.12154,0.961319,All
2.94687,0.961953,1.0364,0.962587,2.14013,0.961953,All
2.97045,0.962587,1.03771,0.963221,2.14892,0.962587,All
2.97957,0.963221,1.04118,0.963855,2.16711,0.963221,All
2.98671,0.963855,1.0602,0.96449,2.16979,0.963855,All
2.99841,0.96449,1.06446,0.965124,2.19089,0.96449,All
3.04058,0.965124,1.06481,0.965758,2.22186,0.965124,All
3.04715,0.965758,1.06593,0.966392,2.23315,0.965758,All
3.1066,0.966392,1.07026,0.967026,2.25266,0.966392,All
3.11039,0.967026,1.07763,0.96766,2.26452,0.967026,All
3.11231,0.96766,1.1112,0.968294,2.28929,0.96766,All
3.20021,0.968294,1.11185,0.968928,2.30134,0.968294,All
3.2874,0.968928,1.11967,0.969562,2.30537,0.968928,All
3.29571,0.969562,1.12101,0.970197,2.32239,0.969562,All
3.32802,0.970197,1.12649,0.970831,2.32511,0.970197,All
3.35413,0.970831,1.13993,0.971465,2.34234,0.970831,All
3.42297,0.971465,1.14359,0.972099,2.34269,0.971465,All
3.54935,0.972099,1.15675,0.972733,2.35627,0.972099,All
3.56887,0.972733,1.15823,0.973367,2.379,0.972733,All
3.61054,0.973367,1.15854,0.974001,2.40031,0.973367,All
3.68891,0.974001,1.16782,0.974635,2.40457,0.974001,All
3.75114,0.974635,1.17115,0.975269,2.40666,0.974635,All
3.78786,0.975269,1.19408,0.975904,2.43197,0.975269,All
3.81246,0.975904,1.19735,0.976538,2.46032,0.975904,All
3.81637,0.976538,1.20667,0.977172,2.46697,0.976538,All
3.87376,0.977172,1.22112,0.977806,2.49682,0.977172,All
3.92297,0.977806,1.2251,0.97844,2.49746,0.977806,All
3.92616,0.97844,1.23049,0.979074,2.50061,0.97844,All
3.9314,0.979074,1.24367,0.979708,2.50452,0.979074,All
3.95765,0.979708,1.28171,0.980342,2.52082,0.979708,All
3.9747,0.980342,1.29128,0.980977,2.54062,0.980342,All
3.98462,0.980977,1.29471,0.981611,2.54327,0.980977,All
3.99308,0.981611,1.30328,0.982245,2.55049,0.981611,All
4.11509,0.982245,1.31688,0.982879,2.56085,0.982245,All
4.13303,0.982879,1.31869,0.983513,2.5856,0.982879,All
4.14494,0.983513,1.3717,0.984147,2.60017,0.983513,All
4.15687,0.984147,1.38081,0.984781,2.60589,0.984147,All
4.16964,0.984781,1.38487,0.985415,2.60727,0.984781,All
4.2809,0.985415,1.40756,0.986049,2.61056,0.985415,All
4.34543,0.986049,1.41442,0.986684,2.64092,0.986049,All
4.40211,0.986684,1.42796,0.987318,2.64392,0.986684,All
4.47471,0.987318,1.43118,0.987952,2.66034,0.987318,All
4.49764,0.987952,1.46546,0.988586,2.66291,0.987952,All
4.52622,0.988586,1.46965,0.98922,2.67635,0.988586,All
4.57666,0.98922,1.47571,0.989854,2.68456,0.98922,All
4.75457,0.989854,1.48271,0.990488,2.68709,0.989854,All
5.0712,0.990488,1.51415,0.991122,2.69393,0.990488,All
5.18465,0.991122,1.56188,0.991756,2.71371,0.991122,All
5.26261,0.991756,1.57414,0.992391,2.72219,0.991756,All
5.29142,0.992391,1.58057,0.993025,2.73533,0.992391,All
5.32582,0.993025,1.58445,0.993659,2.75019,0.993025,All
5.33216,0.993659,1.60862,0.994293,2.75576,0.993659,All
5.41288,0.994293,1.60865,0.994927,2.76622,0.994293,All
5.94381,0.994927,1.60956,0.995561,2.77121,0.994927,All
5.95069,0.995561,1.65677,0.996195,2.77387,0.995561,All
6.21061,0.996195,1.66634,0.996829,2.78055,0.996195,All
7.28845,0.996829,1.72935,0.997464,2.82966,0.996829,All
12.0507,0.997464,1.90434,0.998098,2.84271,0.997464,All
12.1195,0.998098,2.02788,0.998732,2.84963,0.998098,All
13.5681,0.998732,2.35256,0.999366,2.8541,0.998732,All
15.5385,0.999366,2.40061,1,2.85768,0.999366,All
16.7869,1,4,1,2.87773,1,All
,,,,4,1,All
