V_abscissa,V_cdf,Cl_abscissa,Cl_cdf,split
-0.0221406,0.384615,-0.522251,0.384615,All
-0.0221306,0.385614,-0.52196,0.385614,All
-0.0217539,0.386613,-0.521461,0.386613,All
-0.0212169,0.387612,-0.518842,0.387612,All
-0.0208473,0.388611,-0.518812,0.388611,All
-0.0205626,0.38961,-0.517481,0.38961,All
-0.0204533,0.390609,-0.516061,0.390609,All
-0.0204369,0.391608,-0.515832,0.391608,All
-0.0204304,0.392607,-0.51494,0.392607,All
-0.0204268,0.393606,-0.514588,0.393606,All
-0.0203694,0.394605,-0.511462,0.394605,All
-0.0201534,0.395604,-0.507401,0.395604,All
-0.020076,0.396603,-0.50623,0.396603,All
-0.0199626,0.397602,-0.506091,0.397602,All
-0.0199507,0.398601,-0.502966,0.398601,All
-0.0199177,0.3996,-0.500649,0.3996,All
-0.0194912,0.400599,-0.496691,0.400599,All
-0.0191795,0.401598,-0.495167,0.401598,All
-0.0190902,0.402597,-0.491459,0.402597,All
-0.0188567,0.403596,-0.491299,0.403596,All
-0.0187822,0.404595,-0.491243,0.404595,All
-0.0186393,0.405594,-0.490846,0.405594,All
-0.0185657,0.406593,-0.48879,0.406593,All
-0.0184889,0.407592,-0.488351,0.407592,All
-0.018473,0.408591,-0.486975,0.408591,All
-0.0183708,0.40959,-0.482324,0.40959,All
-0.0182635,0.410589,-0.48077,0.410589,All
-0.0180855,0.411588,-0.47905,0.411588,All
-0.0178319,0.412587,-0.476057,0.412587,All
-0.0173295,0.413586,-0.47477,0.413586,All
-0.0172466,0.414585,-0.474319,0.414585,All
-0.0168886,0.415584,-0.473973,0.415584,All
-0.016428,0.416583,-0.465967,0.416583,All
-0.0163225,0.417582,-0.458846,0.417582,All
-0.0160813,0.418581,-0.457811,0.418581,All
-0.0159635,0.41958,-0.45742,0.41958,All
-0.015875,0.420579,-0.45609,0.420579,All
-0.0157962,0.421578,-0.455004,0.421578,All
-0.0155115,0.422577,-0.451495,0.422577,All
-0.0155089,0.423576,-0.450992,0.423576,All
-0.0154735,0.424575,-0.449942,0.424575,All
-0.0151776,0.425574,-0.448987,0.425574,All
-0.0150877,0.426573,-0.448977,0.426573,All
-0.0149237,0.427572,-0.448786,0.427572,All
-0.0148006,0.428571,-0.446728,0.428571,All
-0.0147806,0.42957,-0.445884,0.42957,All
-0.0147311,0.430569,-0.442847,0.430569,All
-0.0146917,0.431568,-0.440424,0.431568,All
-0.0144315,0.432567,-0.440059,0.432567,All
-0.0143109,0.433566,-0.439147,0.433566,All
-0.0142222,0.434565,-0.436937,0.434565,All
-0.0142142,0.435564,-0.43561,0.435564,All
-0.0140337,0.436563,-0.43529,0.436563,All
-0.0138746,0.437562,-0.434755,0.437562,All
-0.013832,0.438561,-0.432642,0.438561,All
-0.0138106,0.43956,-0.431252,0.43956,All
-0.0137995,0.440559,-0.431006,0.440559,All
-0.0137258,0.441558,-0.428375,0.441558,All
-0.0137245,0.442557,-0.427333,0.442557,All
-0.0137164,0.443556,-0.426978,0.443556,All
-0.0137002,0.444555,-0.425908,0.444555,All
-0.0134619,0.445554,-0.418062,0.445554,All
-0.0134614,0.446553,-0.415228,0.446553,All
-0.0134466,0.447552,-0.414974,0.447552,All
-0.0134119,0.448551,-0.411338,0.448551,All
-0.0133671,0.44955,-0.411071,0.44955,All
-0.0131564,0.450549,-0.408541,0.450549,All
-0.013153,0.451548,-0.405996,0.451548,All
-0.0131171,0.452547,-0.405709,0.452547,All
-0.0130705,0.453546,-0.4055,0.453546,All
-0.0129563,0.454545,-0.404174,0.454545,All
-0.0129189,0.455544,-0.403127,0.455544,All
-0.0127681,0.456543,-0.402563,0.456543,All
-0.0127454,0.457542,-0.401483,0.457542,All
-0.012694,0.458541,-0.398984,0.458541,All
-0.0125364,0.45954,-0.398027,0.45954,All
-0.0124439,0.460539,-0.396163,0.460539,All
-0.0124346,0.461538,-0.395415,0.461538,All
-0.0123473,0.462537,-0.393778,0.462537,All
-0.0122554,0.463536,-0.3921,0.463536,All
-0.0122503,0.464535,-0.389534,0.464535,All
-0.0121907,0.465534,-0.389223,0.465534,All
-0.012135,0.466533,-0.388214,0.466533,All
-0.0120681,0.467532,-0.388075,0.467532,All
-0.0119884,0.468531,-0.387512,0.468531,All
-0.0118379,0.46953,-0.38729,0.46953,All
-0.0118169,0.470529,-0.387245,0.470529,All
-0.0116695,0.471528,-0.386953,0.471528,All
-0.011666,0.472527,-0.38629,0.472527,All
-0.011626,0.473526,-0.382175,0.473526,All
-0.0115041,0.474525,-0.380165,0.474525,All
-0.0114751,0.475524,-0.379177,0.475524,All
-0.0114114,0.476523,-0.37896,0.476523,All
-0.0113791,0.477522,-0.377138,0.477522,All
-0.0113024,0.478521,-0.375015,0.478521,All
-0.0112518,0.47952,-0.373163,0.47952,All
-0.0108544,0.480519,-0.372954,0.480519,All
-0.0108335,0.481518,-0.37246,0.481518,All
-0.0108321,0.482517,-0.370382,0.482517,All
-0.0108229,0.483516,-0.369162,0.483516,All
-0.0107629,0.484515,-0.369114,0.484515,All
-0.010715,0.485514,-0.365824,0.485514,All
-0.0106428,0.486513,-0.365071,0.486513,All
-0.0104787,0.487512,-0.363286,0.487512,All
-0.0103007,0.488511,-0.362914,0.488511,All
-0.0101117,0.48951,-0.361669,0.48951,All
-0.0100873,0.490509,-0.359968,0.490509,All
-0.0100396,0.491508,-0.358391,0.491508,All
-0.0100383,0.492507,-0.356306,0.492507,All
-0.00994416,0.493506,-0.356136,0.493506,All
-0.00983621,0.494505,-0.355003,0.494505,All
-0.00965487,0.495504,-0.354522,0.495504,All
-0.00963592,0.496503,-0.354145,0.496503,All
-0.00927495,0.497502,-0.353917,0.497502,All
-0.00911008,0.498501,-0.353225,0.498501,All
-0.00906113,0.4995,-0.352234,0.4995,All
-0.00906003,0.5005,-0.351918,0.5005,All
-0.00901433,0.501499,-0.350658,0.501499,All
-0.00900382,0.502498,-0.350526,0.502498,All
-0.00888385,0.503497,-0.347966,0.503497,All
-0.00884378,0.504496,-0.347959,0.504496,All
-0.00856947,0.505495,-0.344,0.505495,All
-0.00856034,0.506494,-0.342208,0.506494,All
-0.00854031,0.507493,-0.342022,0.507493,All
-0.00849855,0.508492,-0.341057,0.508492,All
-0.00848184,0.509491,-0.340612,0.509491,All
-0.00845035,0.51049,-0.339383,0.51049,All
-0.00827996,0.511489,-0.336186,0.511489,All
-0.00821614,0.512488,-0.335793,0.512488,All
-0.00815651,0.513487,-0.334276,0.513487,All
-0.00815263,0.514486,-0.334074,0.514486,All
-0.00801135,0.515485,-0.333569,0.515485,All
-0.00777541,0.516484,-0.33308,0.516484,All
-0.00757201,0.517483,-0.332341,0.517483,All
-0.00756329,0.518482,-0.330259,0.518482,All
-0.00752283,0.519481,-0.329749,0.519481,All
-0.00743806,0.52048,-0.329627,0.52048,All
-0.00737798,0.521479,-0.325938,0.521479,All
-0.00704399,0.522478,-0.325872,0.522478,All
-0.00697587,0.523477,-0.323896,0.523477,All
-0.0069293,0.524476,-0.321697,0.524476,All
-0.00681705,0.525475,-0.317787,0.525475,All
-0.00659626,0.526474,-0.316757,0.526474,All
-0.00653965,0.527473,-0.315863,0.527473,All
-0.00650884,0.528472,-0.31574,0.528472,All
-0.00646008,0.529471,-0.315077,0.529471,All
-0.00629522,0.53047,-0.313387,0.53047,All
-0.00619722,0.531469,-0.311872,0.531469,All
-0.00618185,0.532468,-0.310722,0.532468,All
-0.00616359,0.533467,-0.31013,0.533467,All
-0.00614762,0.534466,-0.307341,0.534466,All
-0.00609795,0.535465,-0.305689,0.535465,All
-0.00608202,0.536464,-0.304769,0.536464,All
-0.00603778,0.537463,-0.304105,0.537463,All
-0.00600549,0.538462,-0.303921,0.538462,All
-0.00600068,0.539461,-0.303401,0.539461,All
-0.00598794,0.54046,-0.30252,0.54046,All
-0.00581968,0.541459,-0.302024,0.541459,All
-0.00578142,0.542458,-0.300677,0.542458,All
-0.0055859,0.543457,-0.300344,0.543457,All
-0.00552584,0.544456,-0.300103,0.544456,All
-0.00551843,0.545455,-0.299045,0.545455,All
-0.00547682,0.546454,-0.298067,0.546454,All
-0.00539853,0.547453,-0.296874,0.547453,All
-0.00509464,0.548452,-0.293116,0.548452,All
-0.00501506,0.549451,-0.288556,0.549451,All
-0.00486641,0.55045,-0.288406,0.55045,All
-0.00481136,0.551449,-0.286891,0.551449,All
-0.00472931,0.552448,-0.286336,0.552448,All
-0.00463604,0.553447,-0.283163,0.553447,All
-0.00463236,0.554446,-0.282347,0.554446,All
-0.00433122,0.555445,-0.282332,0.555445,All
-0.00431445,0.556444,-0.276838,0.556444,All
-0.00422584,0.557443,-0.276622,0.557443,All
-0.00420355,0.558442,-0.272627,0.558442,All
-0.00420075,0.559441,-0.272231,0.559441,All
-0.00409567,0.56044,-0.271171,0.56044,All
-0.00397699,0.561439,-0.271066,0.561439,All
-0.00395188,0.562438,-0.270114,0.562438,All
-0.00384495,0.563437,-0.269915,0.563437,All
-0.0037941,0.564436,-0.269047,0.564436,All
-0.00377584,0.565435,-0.26869,0.565435,All
-0.0037301,0.566434,-0.267377,0.566434,All
-0.00366372,0.567433,-0.266539,0.567433,All
-0.00364715,0.568432,-0.266006,0.568432,All
-0.00364419,0.569431,-0.265494,0.569431,All
-0.00362435,0.57043,-0.262463,0.57043,All
-0.00354027,0.571429,-0.26037,0.571429,All
-0.00353972,0.572428,-0.258845,0.572428,All
-0.00343229,0.573427,-0.256724,0.573427,All
-0.00314683,0.574426,-0.255945,0.574426,All
-0.0029979,0.575425,-0.253511,0.575425,All
-0.00297294,0.576424,-0.252772,0.576424,All
-0.00293202,0.577423,-0.252262,0.577423,All
-0.00293174,0.578422,-0.251809,0.578422,All
-0.00274732,0.579421,-0.251384,0.579421,All
-0.00267276,0.58042,-0.250388,0.58042,All
-0.00263347,0.581419,-0.249868,0.581419,All
-0.00260979,0.582418,-0.249769,0.582418,All
-0.00259876,0.583417,-0.248799,0.583417,All
-0.00257711,0.584416,-0.24581,0.584416,All
-0.00242489,0.585415,-0.245175,0.585415,All
-0.00229522,0.586414,-0.243534,0.586414,All
-0.00223156,0.587413,-0.240949,0.587413,All
-0.00222406,0.588412,-0.240562,0.588412,All
-0.00220595,0.589411,-0.237085,0.589411,All
-0.00217357,0.59041,-0.235154,0.59041,All
-0.00216018,0.591409,-0.234785,0.591409,All
-0.00205043,0.592408,-0.232511,0.592408,All
-0.00197249,0.593407,-0.232414,0.593407,All
-0.0019371,0.594406,-0.232195,0.594406,All
-0.00192558,0.595405,-0.230778,0.595405,All
-0.00192409,0.596404,-0.22945,0.596404,All
-0.00183278,0.597403,-0.228591,0.597403,All
-0.00179346,0.598402,-0.227468,0.598402,All
-0.00174333,0.599401,-0.226646,0.599401,All
-0.00163293,0.6004,-0.22585,0.6004,All
-0.00162982,0.601399,-0.22522,0.601399,All
-0.00140369,0.602398,-0.224995,0.602398,All
-0.00123168,0.603397,-0.223959,0.603397,All
-0.00120809,0.604396,-0.221765,0.604396,All
-0.00118442,0.605395,-0.22145,0.605395,All
-0.00117258,0.606394,-0.217004,0.606394,All
-0.00110991,0.607393,-0.214772,0.607393,All
-0.00109046,0.608392,-0.212104,0.608392,All
-0.00106468,0.609391,-0.211446,0.609391,All
-0.00105596,0.61039,-0.210989,0.61039,All
-0.00100357,0.611389,-0.210616,0.611389,All
-0.000926891,0.612388,-0.210365,0.612388,All
-0.000916786,0.613387,-0.2094,0.613387,All
-0.000893022,0.614386,-0.207693,0.614386,All
-0.000787757,0.615385,-0.207649,0.615385,All
-0.000711502,0.616384,-0.206668,0.616384,All
-0.00066301,0.617383,-0.205891,0.617383,All
-0.000653469,0.618382,-0.205651,0.618382,All
-0.000632507,0.619381,-0.205183,0.619381,All
-0.000631301,0.62038,-0.202331,0.62038,All
-0.000607015,0.621379,-0.202247,0.621379,All
-0.000588766,0.622378,-0.200817,0.622378,All
-0.000500595,0.623377,-0.198022,0.623377,All
-0.000476529,0.624376,-0.197849,0.624376,All
-0.000449669,0.625375,-0.19773,0.625375,All
-0.000439997,0.626374,-0.194082,0.626374,All
-0.000431446,0.627373,-0.193214,0.627373,All
-0.000403581,0.628372,-0.189934,0.628372,All
-0.000337546,0.629371,-0.188789,0.629371,All
-0.000333376,0.63037,-0.188722,0.63037,All
-0.000263373,0.631369,-0.188564,0.631369,All
-0.000253334,0.632368,-0.18856,0.632368,All
-0.000243966,0.633367,-0.185738,0.633367,All
-0.000195996,0.634366,-0.184754,0.634366,All
-0.000167479,0.635365,-0.181635,0.635365,All
-0.00016209,0.636364,-0.181345,0.636364,All
-0.000152391,0.637363,-0.18098,0.637363,All
-0.000132757,0.638362,-0.1801,0.638362,All
-0.000130359,0.639361,-0.175466,0.639361,All
-0.000100926,0.64036,-0.175465,0.64036,All
-9.90822e-05,0.641359,-0.173065,0.641359,All
-9.22204e-05,0.642358,-0.17049,0.642358,All
-4.52538e-05,0.643357,-0.170367,0.643357,All
1.12115e-05,0.644356,-0.167553,0.644356,All
4.73556e-05,0.645355,-0.165511,0.645355,All
7.45307e-05,0.646354,-0.16209,0.646354,All
9.18848e-05,0.647353,-0.161416,0.647353,All
0.000108398,0.648352,-0.161408,0.648352,All
0.000180986,0.649351,-0.161222,0.649351,All
0.000211368,0.65035,-0.160807,0.65035,All
0.000280825,0.651349,-0.158959,0.651349,All
0.000282838,0.652348,-0.15866,0.652348,All
0.000284676,0.653347,-0.155791,0.653347,All
0.000290077,0.654346,-0.154601,0.654346,All
0.000355126,0.655345,-0.153934,0.655345,All
0.000383586,0.656344,-0.153347,0.656344,All
0.000406243,0.657343,-0.152148,0.657343,All
0.000485333,0.658342,-0.151975,0.658342,All
0.000519783,0.659341,-0.150736,0.659341,All
0.000520341,0.66034,-0.148473,0.66034,All
0.000526924,0.661339,-0.148361,0.661339,All
0.00055598,0.662338,-0.148302,0.662338,All
0.000566986,0.663337,-0.146717,0.663337,All
0.000577158,0.664336,-0.146551,0.664336,All
0.000628735,0.665335,-0.145495,0.665335,All
0.00068993,0.666334,-0.143279,0.666334,All
0.000731308,0.667333,-0.142133,0.667333,All
0.000742955,0.668332,-0.1418,0.668332,All
0.000806218,0.669331,-0.140785,0.669331,All
0.000816757,0.67033,-0.139481,0.67033,All
0.000857312,0.671329,-0.138106,0.671329,All
0.000872083,0.672328,-0.134266,0.672328,All
0.000926971,0.673327,-0.133636,0.673327,All
0.000978268,0.674326,-0.132072,0.674326,All
0.00103457,0.675325,-0.131025,0.675325,All
0.00110961,0.676324,-0.130992,0.676324,All
0.00113012,0.677323,-0.130242,0.677323,All
0.00118225,0.678322,-0.130066,0.678322,All
0.00118878,0.679321,-0.127307,0.679321,All
0.00125892,0.68032,-0.124829,0.68032,All
0.00135329,0.681319,-0.124631,0.681319,All
0.00137822,0.682318,-0.124199,0.682318,All
0.00140389,0.683317,-0.122672,0.683317,All
0.0014744,0.684316,-0.121793,0.684316,All
0.00148761,0.685315,-0.12171,0.685315,All
0.00152628,0.686314,-0.118417,0.686314,All
0.00154136,0.687313,-0.117982,0.687313,All
0.00164437,0.688312,-0.117882,0.688312,All
0.00165225,0.689311,-0.117133,0.689311,All
0.00166861,0.69031,-0.11654,0.69031,All
0.00168567,0.691309,-0.116375,0.691309,All
0.00171769,0.692308,-0.115037,0.692308,All
0.00175879,0.693307,-0.112489,0.693307,All
0.00179596,0.694306,-0.111761,0.694306,All
0.00186127,0.695305,-0.110973,0.695305,All
0.00196092,0.696304,-0.110504,0.696304,All
0.00197814,0.697303,-0.107,0.697303,All
0.00202912,0.698302,-0.105944,0.698302,All
0.00204638,0.699301,-0.105755,0.699301,All
0.00210074,0.7003,-0.101861,0.7003,All
0.00217534,0.701299,-0.0966474,0.701299,All
0.00232185,0.702298,-0.095904,0.702298,All
0.00233809,0.703297,-0.0945853,0.703297,All
0.00249253,0.704296,-0.094543,0.704296,All
0.00249494,0.705295,-0.0938371,0.705295,All
0.0025502,0.706294,-0.093653,0.706294,All
0.00257789,0.707293,-0.0930914,0.707293,All
0.00272513,0.708292,-0.0912671,0.708292,All
0.00283811,0.709291,-0.0882685,0.709291,All
0.0028435,0.71029,-0.0882526,0.71029,All
0.00284967,0.711289,-0.0873691,0.711289,All
0.00290657,0.712288,-0.0871808,0.712288,All
0.00294317,0.713287,-0.0830345,0.713287,All
0.00296234,0.714286,-0.0828206,0.714286,All
0.00304666,0.715285,-0.0823354,0.715285,All
0.00318923,0.716284,-0.0787924,0.716284,All
0.00320786,0.717283,-0.0774915,0.717283,All
0.00333548,0.718282,-0.0752369,0.718282,All
0.00345446,0.719281,-0.073586,0.719281,All
0.00345463,0.72028,-0.0735146,0.72028,All
0.00359304,0.721279,-0.073062,0.721279,All
0.00361456,0.722278,-0.0702148,0.722278,All
0.00365209,0.723277,-0.0695611,0.723277,All
0.00372251,0.724276,-0.0693589,0.724276,All
0.00380771,0.725275,-0.0692762,0.725275,All
0.00382569,0.726274,-0.0679288,0.726274,All
0.00383055,0.727273,-0.0678156,0.727273,All
0.00390051,0.728272,-0.0668258,0.728272,All
0.00407738,0.729271,-0.063186,0.729271,All
0.00420164,0.73027,-0.0599391,0.73027,All
0.00426759,0.731269,-0.0598481,0.731269,All
0.00437676,0.732268,-0.0592108,0.732268,All
0.00443104,0.733267,-0.0589058,0.733267,All
0.00443964,0.734266,-0.0549466,0.734266,All
0.00463408,0.735265,-0.0527448,0.735265,All
0.0046773,0.736264,-0.0526043,0.736264,All
0.00480754,0.737263,-0.0494172,0.737263,All
0.00480867,0.738262,-0.0474427,0.738262,All
0.0049142,0.739261,-0.0474327,0.739261,All
0.00500096,0.74026,-0.0459828,0.74026,All
0.0050074,0.741259,-0.0444894,0.741259,All
0.00512333,0.742258,-0.0416821,0.742258,All
0.00524087,0.743257,-0.0398011,0.743257,All
0.00563928,0.744256,-0.0376692,0.744256,All
0.00597989,0.745255,-0.036743,0.745255,All
0.00606694,0.746254,-0.0362368,0.746254,All
0.00611486,0.747253,-0.0351467,0.747253,All
0.00616377,0.748252,-0.0347756,0.748252,All
0.00622103,0.749251,-0.0343758,0.749251,All
0.00623653,0.75025,-0.0339464,0.75025,All
0.00636061,0.751249,-0.0335201,0.751249,All
0.00638369,0.752248,-0.031848,0.752248,All
0.00646219,0.753247,-0.0300956,0.753247,All
0.006816,0.754246,-0.0296618,0.754246,All
0.00695628,0.755245,-0.028694,0.755245,All
0.00728725,0.756244,-0.026587,0.756244,All
0.00753561,0.757243,-0.0249815,0.757243,All
0.00770079,0.758242,-0.024597,0.758242,All
0.00781168,0.759241,-0.0243299,0.759241,All
0.00782658,0.76024,-0.023245,0.76024,All
0.00787999,0.761239,-0.0232387,0.761239,All
0.00794214,0.762238,-0.0206547,0.762238,All
0.00814873,0.763237,-0.0177546,0.763237,All
0.0082133,0.764236,-0.0175027,0.764236,All
0.00824568,0.765235,-0.0165162,0.765235,All
0.00847572,0.766234,-0.0152751,0.766234,All
0.00850174,0.767233,-0.0148549,0.767233,All
0.00875232,0.768232,-0.0144486,0.768232,All
0.00875238,0.769231,-0.0131018,0.769231,All
0.00885567,0.77023,-0.0126889,0.77023,All
0.00900203,0.771229,-0.0125583,0.771229,All
0.00921546,0.772228,-0.0121225,0.772228,All
0.00923365,0.773227,-0.0110389,0.773227,All
0.00931051,0.774226,-0.0104369,0.774226,All
0.00936302,0.775225,-0.00846358,0.775225,All
0.00944599,0.776224,-0.00779254,0.776224,All
0.00972296,0.777223,-0.00773625,0.777223,All
0.00992246,0.778222,-0.00638009,0.778222,All
0.00995754,0.779221,-0.00143591,0.779221,All
0.010166,0.78022,-0.00108431,0.78022,All
0.0105166,0.781219,0.000937332,0.781219,All
0.0105267,0.782218,0.0038769,0.782218,All
0.0106478,0.783217,0.010236,0.783217,All
0.0109891,0.784216,0.0117307,0.784216,All
0.0111903,0.785215,0.013618,0.785215,All
0.0113192,0.786214,0.0138874,0.786214,All
0.011466,0.787213,0.0147504,0.787213,All
0.0114738,0.788212,0.0153742,0.788212,All
0.0115402,0.789211,0.0184182,0.789211,All
0.0116144,0.79021,0.0184836,0.79021,All
0.0116896,0.791209,0.0205473,0.791209,All
0.0116959,0.792208,0.0206771,0.792208,All
0.0118294,0.793207,0.0214605,0.793207,All
0.011849,0.794206,0.0216353,0.794206,All
0.0120061,0.795205,0.0240138,0.795205,All
0.0121634,0.796204,0.0252022,0.796204,All
0.0126934,0.797203,0.0266745,0.797203,All
0.0127759,0.798202,0.029501,0.798202,All
0.012856,0.799201,0.0323301,0.799201,All
0.013161,0.8002,0.0325197,0.8002,All
0.0135582,0.801199,0.032829,0.801199,All
0.0135834,0.802198,0.0341026,0.802198,All
0.0137367,0.803197,0.0342362,0.803197,All
0.0139283,0.804196,0.0389172,0.804196,All
0.0143574,0.805195,0.0395485,0.805195,All
0.0144035,0.806194,0.0406735,0.806194,All
0.014942,0.807193,0.0407611,0.807193,All
0.0150878,0.808192,0.0425291,0.808192,All
0.0151517,0.809191,0.0441757,0.809191,All
0.0153019,0.81019,0.0482535,0.81019,All
0.01542,0.811189,0.0486385,0.811189,All
0.0154282,0.812188,0.0501144,0.812188,All
0.0155843,0.813187,0.051205,0.813187,All
0.0157316,0.814186,0.0521847,0.814186,All
0.0159368,0.815185,0.0557552,0.815185,All
0.0162403,0.816184,0.0569302,0.816184,All
0.0162946,0.817183,0.0571689,0.817183,All
0.0165931,0.818182,0.0573035,0.818182,All
0.0169704,0.819181,0.0583287,0.819181,All
0.0172319,0.82018,0.0588335,0.82018,All
0.0174498,0.821179,0.0592482,0.821179,All
0.0174787,0.822178,0.0601698,0.822178,All
0.0175268,0.823177,0.0605716,0.823177,All
0.0176723,0.824176,0.0616958,0.824176,All
0.0183416,0.825175,0.0620188,0.825175,All
0.019385,0.826174,0.0625263,0.826174,All
0.0193877,0.827173,0.0633015,0.827173,All
0.0194637,0.828172,0.0667012,0.828172,All
0.0198625,0.829171,0.0674496,0.829171,All
0.020002,0.83017,0.0684393,0.83017,All
0.0200726,0.831169,0.0717098,0.831169,All
0.021104,0.832168,0.0717288,0.832168,All
0.0213151,0.833167,0.0729842,0.833167,All
0.0213292,0.834166,0.077233,0.834166,All
0.0224337,0.835165,0.0772418,0.835165,All
0.0233215,0.836164,0.0774607,0.836164,All
0.0233396,0.837163,0.0794989,0.837163,All
0.0236343,0.838162,0.0795884,0.838162,All
0.0237912,0.839161,0.0798062,0.839161,All
0.0239958,0.84016,0.0870467,0.84016,All
0.0241705,0.841159,0.087447,0.841159,All
0.0242436,0.842158,0.0902005,0.842158,All
0.0246622,0.843157,0.0940829,0.843157,All
0.0254278,0.844156,0.103561,0.844156,All
0.025983,0.845155,0.10788,0.845155,All
